,id,keywords
9683,8457,"[{'id': 378, 'name': 'prison'}, {'id': 931, 'name': 'jealousy'}, {'id': 960, 'name': 'homeless person'}, {'id': 966, 'name': 'beach'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1721, 'name': 'fight'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 4556, 'name': 'protection'}, {'id': 5801, 'name': 'nerd'}, {'id': 6270, 'name': 'high school'}, {'id': 7101, 'name': 'substitute teacher'}, {'id': 8039, 'name': 'campus'}, {'id': 10508, 'name': 'teacher'}, {'id': 12974, 'name': 'principal'}, {'id': 33648, 'name': 'celebration'}, {'id': 166287, 'name': 'school bus'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 190116, 'name': 'school life'}, {'id': 193547, 'name': 'teachers and students'}]"
9684,504585,"[{'id': 14522, 'name': 'co-workers relationship'}, {'id': 163561, 'name': 'genetic engineering'}, {'id': 187056, 'name': 'woman director'}, {'id': 240237, 'name': 'mother son relationship'}]"
9685,56014,"[{'id': 252079, 'name': 'naturism'}]"
9686,10829,"[{'id': 1415, 'name': 'small town'}, {'id': 10349, 'name': 'survival'}, {'id': 13031, 'name': 'creature'}, {'id': 34152, 'name': 'evolution'}, {'id': 158064, 'name': 'graboids'}, {'id': 158135, 'name': 'shriekers'}, {'id': 158139, 'name': 'tourist attraction'}, {'id': 158141, 'name': 'toy car'}, {'id': 158142, 'name': 'real estate agent'}, {'id': 158144, 'name': 'giant worm'}, {'id': 158145, 'name': 'flaming arrow'}, {'id': 285485, 'name': 'teamwork'}, {'id': 285486, 'name': 'explosions'}]"
9687,4641,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1525, 'name': 'puberty'}, {'id': 4127, 'name': 'one-sided love'}, {'id': 6270, 'name': 'high school'}, {'id': 12663, 'name': 'little girl'}, {'id': 212755, 'name': 'personal diary'}, {'id': 221021, 'name': 'diary film'}]"
9688,9341,"[{'id': 83, 'name': 'saving the world'}, {'id': 5096, 'name': 'natural disaster'}, {'id': 5178, 'name': 'magnetic field'}, {'id': 10349, 'name': 'survival'}, {'id': 10617, 'name': 'disaster'}, {'id': 12393, 'name': 'golden gate bridge'}, {'id': 14760, 'name': 'scientist'}, {'id': 160879, 'name': 'crash landing'}, {'id': 187033, 'name': 'center of the earth'}, {'id': 189411, 'name': 'disaster movie'}, {'id': 215299, 'name': 'environmental disaster'}]"
9689,6877,"[{'id': 7784, 'name': 'hotel mom'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 170682, 'name': 'lying'}, {'id': 214633, 'name': 'living with parents'}, {'id': 215200, 'name': 'pretend relationship'}]"
9690,73499,"[{'id': 3637, 'name': 'double agent'}]"
9691,248574,"[{'id': 782, 'name': 'assassin'}, {'id': 6270, 'name': 'high school'}, {'id': 33705, 'name': 'agent'}]"
9692,1408,"[{'id': 911, 'name': 'exotic island'}, {'id': 1454, 'name': 'treasure'}, {'id': 1969, 'name': 'map'}, {'id': 2041, 'name': 'island'}, {'id': 3799, 'name': 'ship'}, {'id': 5470, 'name': 'scalp'}, {'id': 9725, 'name': 'sword fight'}, {'id': 10085, 'name': 'betrayal'}, {'id': 11088, 'name': 'treasure map'}, {'id': 12988, 'name': 'pirate'}, {'id': 156525, 'name': 'heroine'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 175428, 'name': 'adventurer'}, {'id': 185200, 'name': 'pirate ship'}, {'id': 207941, 'name': '17th century'}]"
9693,772272,"[{'id': 6270, 'name': 'high school'}, {'id': 9663, 'name': 'sequel'}, {'id': 9840, 'name': 'romance'}, {'id': 11870, 'name': 'teen movie'}]"
9694,355008,"[{'id': 12193, 'name': 'reporter'}, {'id': 159627, 'name': 'con game'}]"
9695,38321,"[{'id': 3133, 'name': 'vampire'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9259, 'name': 'vampire hunter (slayer)'}, {'id': 13087, 'name': 'disobey'}, {'id': 13140, 'name': 'niece'}, {'id': 15002, 'name': 'dark hero'}]"
9696,14869,"[{'id': 949, 'name': 'terrorist'}, {'id': 1562, 'name': 'hostage'}, {'id': 1576, 'name': 'technology'}, {'id': 3290, 'name': 'laser'}, {'id': 3467, 'name': 'warhead'}, {'id': 6086, 'name': 'government'}, {'id': 8570, 'name': 'president'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10563, 'name': 'attack'}, {'id': 14601, 'name': 'explosion'}, {'id': 14760, 'name': 'scientist'}, {'id': 156075, 'name': 'evil'}, {'id': 191574, 'name': 'cobra'}]"
9697,12118,"[{'id': 271, 'name': 'competition'}, {'id': 5744, 'name': 'governor'}, {'id': 9663, 'name': 'sequel'}, {'id': 40957, 'name': 'police academy'}]"
9698,445583,"[{'id': 3230, 'name': 'male friendship'}, {'id': 10706, 'name': 'spirituality'}, {'id': 33767, 'name': 'belief in reincarnation'}, {'id': 167982, 'name': 'unlikely friendship'}]"
9699,382597,[]
9700,250546,"[{'id': 9675, 'name': 'prequel'}, {'id': 9707, 'name': 'evil doll'}, {'id': 10603, 'name': 'killer doll'}, {'id': 13153, 'name': 'spirit'}, {'id': 15001, 'name': 'demon'}, {'id': 15285, 'name': 'spin off'}, {'id': 33630, 'name': 'doll'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 162846, 'name': 'ghost'}, {'id': 180691, 'name': 'killer toys'}, {'id': 187065, 'name': 'toy comes to life'}]"
9701,17335,[]
9702,9886,"[{'id': 4563, 'name': 'virtual reality'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6135, 'name': 'pharmaceutical industry'}, {'id': 6566, 'name': 'computer chip'}, {'id': 8662, 'name': 'courier'}, {'id': 10919, 'name': 'cyber'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 15256, 'name': 'cyberspace'}, {'id': 156866, 'name': 'based on short story'}]"
9703,11632,"[{'id': 212, 'name': 'london, england'}, {'id': 4107, 'name': 'british empire'}, {'id': 4320, 'name': 'lover'}, {'id': 5212, 'name': 'advancement'}, {'id': 155697, 'name': 'aristocrat'}, {'id': 187056, 'name': 'woman director'}]"
9704,184315,"[{'id': 627, 'name': 'killing'}, {'id': 3070, 'name': 'mercenary'}, {'id': 6162, 'name': 'past'}, {'id': 9717, 'name': 'based on comic'}, {'id': 14643, 'name': 'battle'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 187301, 'name': 'hercules'}, {'id': 192913, 'name': 'warrior'}, {'id': 209482, 'name': 'sagen'}, {'id': 253606, 'name': '4th century bc'}]"
9705,273169,[]
9706,619979,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 6038, 'name': 'marriage'}, {'id': 9826, 'name': 'murder'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 159601, 'name': 'cuckold'}, {'id': 207767, 'name': 'erotic thriller'}, {'id': 231686, 'name': 'cuckolded husband'}, {'id': 272553, 'name': 'psychological'}, {'id': 294842, 'name': 'snails'}]"
9707,54445,"[{'id': 18021, 'name': 'detroit, michigan'}]"
9708,44933,[]
9709,748853,"[{'id': 1706, 'name': 'experiment'}, {'id': 1891, 'name': 'tent'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5774, 'name': 'forest'}, {'id': 14760, 'name': 'scientist'}, {'id': 161395, 'name': 'alchemy'}, {'id': 162724, 'name': 'scout'}, {'id': 178856, 'name': 'folklore'}, {'id': 188957, 'name': 'virus'}]"
9710,30924,"[{'id': 10292, 'name': 'gore'}, {'id': 11034, 'name': 'b movie'}, {'id': 12339, 'name': 'slasher'}, {'id': 208578, 'name': 'sunshine coast'}]"
9711,13812,"[{'id': 6898, 'name': 'quarantine'}, {'id': 9714, 'name': 'remake'}, {'id': 13424, 'name': 'tv reporter'}, {'id': 163053, 'name': 'found footage'}, {'id': 188957, 'name': 'virus'}]"
9712,5375,"[{'id': 65, 'name': 'holiday'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 603, 'name': 'elves'}, {'id': 1991, 'name': 'santa claus'}, {'id': 3661, 'name': 'sleigh'}, {'id': 4627, 'name': 'earth'}, {'id': 10385, 'name': 'reindeer'}, {'id': 10794, 'name': 'snow'}, {'id': 34154, 'name': 'north pole'}, {'id': 207317, 'name': 'christmas'}, {'id': 272331, 'name': 'elf'}]"
9713,3587,"[{'id': 291, 'name': 'circus'}, {'id': 2343, 'name': 'magic'}, {'id': 6894, 'name': 'aunt'}, {'id': 7942, 'name': 'imaginary friend'}]"
9714,788752,"[{'id': 1415, 'name': 'small town'}, {'id': 2037, 'name': 'nordic mythology'}, {'id': 5457, 'name': 'mythical creature'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 11624, 'name': 'mythological beast'}, {'id': 12564, 'name': 'werewolf'}, {'id': 228001, 'name': 'lycanthrope'}, {'id': 267373, 'name': 'nordic folklore'}, {'id': 274221, 'name': 'viking age'}, {'id': 282861, 'name': 'practical special effects'}]"
9715,357096,"[{'id': 570, 'name': 'rape'}, {'id': 703, 'name': 'detective'}, {'id': 2655, 'name': 'group therapy'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 13006, 'name': 'torture'}, {'id': 18087, 'name': 'attempted rape'}, {'id': 184352, 'name': 'rape and revenge'}]"
9716,291328,"[{'id': 10483, 'name': 'eccentric'}, {'id': 12547, 'name': 'billionaire'}, {'id': 155963, 'name': 'driver'}, {'id': 227479, 'name': 'howard hughes'}, {'id': 232626, 'name': 'christian woman'}]"
9717,46261,"[{'id': 1299, 'name': 'monster'}, {'id': 9714, 'name': 'remake'}, {'id': 13031, 'name': 'creature'}, {'id': 14558, 'name': 'bathtub'}, {'id': 154777, 'name': 'teeth'}, {'id': 155733, 'name': 'old house'}]"
9718,631060,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 3358, 'name': 'haunted house'}, {'id': 4373, 'name': 'fraud'}, {'id': 162846, 'name': 'ghost'}, {'id': 166490, 'name': 'troubled marriage'}, {'id': 193282, 'name': 'dark secret'}, {'id': 208289, 'name': '1980s'}, {'id': 245415, 'name': 'toxic masculinity'}]"
9719,438650,"[{'id': 1981, 'name': 'colorado'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 9748, 'name': 'revenge'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10176, 'name': 'gun battle'}, {'id': 10794, 'name': 'snow'}]"
9720,10996,"[{'id': 2161, 'name': 'mouse'}, {'id': 2639, 'name': 'falcon'}, {'id': 6054, 'name': 'friendship'}, {'id': 18035, 'name': 'family'}]"
9721,474392,"[{'id': 3036, 'name': 'bible'}, {'id': 9649, 'name': 'god'}, {'id': 180445, 'name': 'strength'}]"
9722,333663,[]
9723,76489,"[{'id': 179431, 'name': 'duringcreditsstinger'}]"
9724,13498,"[{'id': 779, 'name': 'martial arts'}, {'id': 797, 'name': 'showdown'}, {'id': 5572, 'name': 'fistfight'}, {'id': 168713, 'name': 'neo-western'}, {'id': 188933, 'name': 'bar fight'}, {'id': 240303, 'name': 'father daughter relationship'}]"
9725,446170,"[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 5774, 'name': 'forest'}, {'id': 10941, 'name': 'disappearance'}, {'id': 15090, 'name': 'police officer'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 180413, 'name': 'aspiring writer'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 240315, 'name': 'mother daughter relationship'}, {'id': 250965, 'name': 'french teacher'}]"
9726,9884,"[{'id': 949, 'name': 'terrorist'}, {'id': 1812, 'name': 'fbi'}, {'id': 6149, 'name': 'police'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 13116, 'name': 'one man army'}, {'id': 14601, 'name': 'explosion'}, {'id': 41019, 'name': 'car explosion'}, {'id': 192094, 'name': 'firefighter'}, {'id': 206544, 'name': 'bomb attack'}]"
9727,224141,"[{'id': 616, 'name': 'witch'}, {'id': 3071, 'name': 'prince'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 7376, 'name': 'princess'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10541, 'name': 'curse'}, {'id': 166472, 'name': 'beanstalk'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 192993, 'name': 'red riding hood'}]"
9728,52214,"[{'id': 230718, 'name': 'seychelles'}, {'id': 230960, 'name': 'unfaithful wife'}]"
9729,41436,"[{'id': 10112, 'name': 'ouija board'}, {'id': 10224, 'name': 'haunting'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 163053, 'name': 'found footage'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
9730,27352,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 779, 'name': 'martial arts'}, {'id': 1627, 'name': 'patriotism'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6783, 'name': 'orphanage'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 240377, 'name': 'abandoned building'}]"
9731,9304,"[{'id': 402, 'name': 'clone'}, {'id': 2281, 'name': 'mistake in person'}, {'id': 11628, 'name': 'cloning'}, {'id': 33496, 'name': 'construction'}]"
9732,10053,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 2604, 'name': 'babysitter'}, {'id': 15127, 'name': 'killer'}, {'id': 198141, 'name': 'strange person'}, {'id': 199600, 'name': 'call'}]"
9733,1996,"[{'id': 483, 'name': 'riddle'}, {'id': 720, 'name': 'helicopter'}, {'id': 1200, 'name': 'greece'}, {'id': 1456, 'name': 'medallion'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1865, 'name': 'biological weapon'}, {'id': 2475, 'name': 'kazakhstan'}, {'id': 2682, 'name': 'shanghai, china'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3468, 'name': 'jet ski'}, {'id': 3521, 'name': 'earthquake'}, {'id': 5127, 'name': 'alexander the great'}, {'id': 5962, 'name': ""pandora's box""}, {'id': 5964, 'name': 'chinese mafia'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 9895, 'name': 'kenya'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12354, 'name': 'hong kong'}, {'id': 14555, 'name': 'mi6'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14760, 'name': 'scientist'}, {'id': 14785, 'name': 'underwater'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162344, 'name': 'antidote'}, {'id': 163403, 'name': 'great wall of china'}, {'id': 184134, 'name': 'archeology'}, {'id': 190636, 'name': 'crime syndicate'}, {'id': 207003, 'name': 'mythological'}, {'id': 225136, 'name': 'bio terrorism'}, {'id': 265270, 'name': 'weapons training'}, {'id': 269233, 'name': 'good versus evil'}]"
9734,774714,[]
9735,433251,"[{'id': 563, 'name': 'deja vu'}, {'id': 9714, 'name': 'remake'}, {'id': 10854, 'name': 'time loop'}, {'id': 13027, 'name': 'wedding'}]"
9736,390051,"[{'id': 822, 'name': 'airport'}, {'id': 894, 'name': 'depression'}, {'id': 1647, 'name': 'sadness'}, {'id': 3446, 'name': 'forgiveness'}, {'id': 3800, 'name': 'airplane'}, {'id': 4280, 'name': 'mental breakdown'}, {'id': 5340, 'name': 'investigation'}, {'id': 7002, 'name': 'vigilante'}, {'id': 8044, 'name': 'flight'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9748, 'name': 'revenge'}, {'id': 9872, 'name': 'grief'}, {'id': 10614, 'name': 'tragedy'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 15111, 'name': 'drinking'}, {'id': 34079, 'name': 'death'}, {'id': 158770, 'name': 'air traffic control'}, {'id': 221188, 'name': 'accusation'}]"
9737,339396,"[{'id': 782, 'name': 'assassin'}, {'id': 5914, 'name': ""writer's block""}, {'id': 180413, 'name': 'aspiring writer'}]"
9738,139156,[]
9739,85435,"[{'id': 2231, 'name': 'drug dealer'}, {'id': 12392, 'name': 'best friend'}, {'id': 13027, 'name': 'wedding'}, {'id': 193760, 'name': 'australian outback'}]"
9740,13207,"[{'id': 13209, 'name': 'cabin in the woods'}, {'id': 157758, 'name': 'axe murder'}, {'id': 161102, 'name': 'camp counselor'}]"
9741,322240,"[{'id': 977, 'name': 'cat'}, {'id': 4375, 'name': 'transformation'}, {'id': 41538, 'name': 'turns into animal'}, {'id': 208152, 'name': 'pets'}, {'id': 214538, 'name': 'sky scraper'}, {'id': 229871, 'name': 'body switch'}]"
9742,16000,[]
9743,68179,"[{'id': 1612, 'name': 'spacecraft'}, {'id': 9951, 'name': 'alien'}, {'id': 10084, 'name': 'rescue'}, {'id': 10685, 'name': 'escape'}, {'id': 13194, 'name': 'planet'}, {'id': 14626, 'name': 'astronaut'}, {'id': 234778, 'name': 'mission control'}]"
9744,14123,"[{'id': 5248, 'name': 'female friendship'}, {'id': 6270, 'name': 'high school'}, {'id': 10542, 'name': 'based on toy'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
9745,534939,"[{'id': 9748, 'name': 'revenge'}]"
9746,489929,"[{'id': 387, 'name': 'california'}, {'id': 1274, 'name': 'pessimism'}, {'id': 2045, 'name': 'cynic'}, {'id': 265603, 'name': 'two-hander'}]"
9747,412988,"[{'id': 549, 'name': 'prostitute'}, {'id': 1812, 'name': 'fbi'}, {'id': 6300, 'name': 'puppet'}, {'id': 11192, 'name': 'adult humor'}, {'id': 11691, 'name': 'puppetry'}, {'id': 11931, 'name': 'spoof'}, {'id': 18026, 'name': 'drug lord'}, {'id': 167316, 'name': 'buddy cop'}]"
9748,129139,"[{'id': 738, 'name': 'sexuality'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2466, 'name': 'sarcasm'}, {'id': 2487, 'name': 'naivety'}, {'id': 4553, 'name': 'black humor'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11316, 'name': 'sexual humor'}, {'id': 13088, 'name': 'summer'}, {'id': 13118, 'name': 'love interest'}, {'id': 14714, 'name': 'summer vacation'}, {'id': 15319, 'name': 'attraction'}, {'id': 33910, 'name': 'high school student'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 159574, 'name': 'clumsiness'}, {'id': 160961, 'name': 'lifeguard'}, {'id': 161958, 'name': 'immaturity'}, {'id': 168135, 'name': 'awkwardness'}, {'id': 171818, 'name': 'list'}, {'id': 187056, 'name': 'woman director'}, {'id': 197757, 'name': 'public pool'}, {'id': 197758, 'name': 'female sexuality'}, {'id': 208445, 'name': 'virginity'}, {'id': 210608, 'name': '1990s'}]"
9749,11565,"[{'id': 1568, 'name': 'undercover'}, {'id': 1812, 'name': 'fbi'}, {'id': 2341, 'name': 'nanny'}, {'id': 2812, 'name': 'computer virus'}, {'id': 4602, 'name': 'stress'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 8663, 'name': 'overweight woman'}, {'id': 18118, 'name': 'disguise'}, {'id': 160364, 'name': 'impersonation'}]"
9750,62206,"[{'id': 3330, 'name': 'pizza delivery'}, {'id': 5983, 'name': 'pizza boy'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
9751,13652,"[{'id': 383, 'name': 'poker'}, {'id': 1422, 'name': 'boat'}, {'id': 2052, 'name': 'traitor'}, {'id': 6149, 'name': 'police'}, {'id': 9813, 'name': 'french riviera'}]"
9752,53172,"[{'id': 5569, 'name': 'vomit'}, {'id': 10960, 'name': 'food poisoning'}]"
9753,20068,"[{'id': 248, 'name': 'date'}, {'id': 9673, 'name': 'love'}, {'id': 33494, 'name': 'couple'}, {'id': 171366, 'name': 'multiple storylines'}]"
9754,3603,"[{'id': 2658, 'name': 'new zealand'}, {'id': 3020, 'name': 'sheep'}, {'id': 223059, 'name': 'animal horror'}]"
9755,182,"[{'id': 220, 'name': 'berlin, germany'}, {'id': 417, 'name': 'corruption'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2072, 'name': 'chauffeur'}, {'id': 2449, 'name': 'black market'}, {'id': 2534, 'name': 'missile'}, {'id': 2652, 'name': 'nazi'}, {'id': 5299, 'name': 'war correspondent'}, {'id': 5300, 'name': 'allies'}, {'id': 6256, 'name': 'truth'}, {'id': 9826, 'name': 'murder'}, {'id': 12999, 'name': 'black and white'}, {'id': 158987, 'name': 'post war'}, {'id': 202647, 'name': 'humanity'}]"
9756,866413,"[{'id': 188, 'name': 'buddhism'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 41385, 'name': 'racial tension'}, {'id': 191440, 'name': 'jewish family'}, {'id': 205734, 'name': 'family dynamics'}]"
9757,26263,"[{'id': 2095, 'name': 'anti hero'}, {'id': 3149, 'name': 'gangster'}, {'id': 6149, 'name': 'police'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9748, 'name': 'revenge'}, {'id': 11612, 'name': 'hospital'}, {'id': 13116, 'name': 'one man army'}, {'id': 18522, 'name': 'one against many'}, {'id': 219404, 'name': 'action hero'}, {'id': 266013, 'name': 'vigilante justice'}]"
9758,306964,"[{'id': 616, 'name': 'witch'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3335, 'name': 'halloween'}, {'id': 9706, 'name': 'anthology'}, {'id': 34079, 'name': 'death'}, {'id': 156075, 'name': 'evil'}, {'id': 180193, 'name': 'trick or treating'}, {'id': 187056, 'name': 'woman director'}]"
9759,10862,"[{'id': 3817, 'name': 'chance'}, {'id': 4129, 'name': 'widow'}, {'id': 4327, 'name': 'stroke of fate'}, {'id': 40850, 'name': 'destiny'}]"
9760,8836,"[{'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 1812, 'name': 'fbi'}, {'id': 9951, 'name': 'alien'}, {'id': 10093, 'name': 'priest'}, {'id': 11612, 'name': 'hospital'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
9761,520725,[]
9762,223702,"[{'id': 1545, 'name': 'supermarket'}, {'id': 9755, 'name': 'parody'}, {'id': 9956, 'name': 'sausage'}, {'id': 10637, 'name': 'food'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 161919, 'name': 'adult animation'}, {'id': 168867, 'name': 'grocery store'}, {'id': 217311, 'name': 'sex party'}, {'id': 228646, 'name': 'gum'}, {'id': 299462, 'name': 'sexual content'}]"
9763,199420,"[{'id': 9706, 'name': 'anthology'}, {'id': 163949, 'name': 'pawnshop'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
9764,10040,"[{'id': 824, 'name': 'drag queen'}, {'id': 1336, 'name': 'ransom'}, {'id': 1812, 'name': 'fbi'}, {'id': 2562, 'name': 'press conference'}, {'id': 3799, 'name': 'ship'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 8697, 'name': 'miss america'}, {'id': 9663, 'name': 'sequel'}, {'id': 11923, 'name': 'office politics'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 197335, 'name': 'representation'}, {'id': 216734, 'name': 'abandonment'}]"
9765,213681,"[{'id': 531, 'name': 'southern usa'}, {'id': 1406, 'name': 'night watchman'}, {'id': 4898, 'name': 'armored car'}, {'id': 159457, 'name': 'security'}, {'id': 159913, 'name': 'armored car robbery'}, {'id': 191845, 'name': 'bank heist'}]"
9766,39106,"[{'id': 779, 'name': 'martial arts'}, {'id': 11628, 'name': 'cloning'}, {'id': 13141, 'name': 'based on manga'}, {'id': 14760, 'name': 'scientist'}, {'id': 210024, 'name': 'anime'}]"
9767,14289,"[{'id': 779, 'name': 'martial arts'}, {'id': 798, 'name': 'sheriff'}, {'id': 1415, 'name': 'small town'}, {'id': 1568, 'name': 'undercover'}, {'id': 9748, 'name': 'revenge'}, {'id': 9794, 'name': 'toxic'}, {'id': 10291, 'name': 'organized crime'}, {'id': 14765, 'name': 'church'}, {'id': 33480, 'name': 'environmental'}, {'id': 219404, 'name': 'action hero'}, {'id': 238189, 'name': 'social decay'}]"
9768,10320,"[{'id': 745, 'name': 'nun'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2565, 'name': 'bath tub'}, {'id': 3030, 'name': 'nightmare'}, {'id': 5153, 'name': 'son'}, {'id': 9663, 'name': 'sequel'}, {'id': 9714, 'name': 'remake'}, {'id': 10629, 'name': 'vision'}, {'id': 11289, 'name': 'woman reporter'}, {'id': 11857, 'name': 'mental institution'}, {'id': 177185, 'name': 'videotape'}, {'id': 177201, 'name': 'evil child'}]"
9769,455108,"[{'id': 818, 'name': 'based on novel or book'}]"
9770,26505,"[{'id': 209220, 'name': 'live action and animation'}, {'id': 304583, 'name': 'minimoys'}]"
9771,26198,"[{'id': 1799, 'name': 'ss (nazi schutzstaffel)'}, {'id': 2652, 'name': 'nazi'}, {'id': 14825, 'name': 'electronic music score'}, {'id': 15001, 'name': 'demon'}]"
9772,486078,"[{'id': 163997, 'name': 'job seeking'}, {'id': 208535, 'name': 'graduate student'}]"
9773,363757,[]
9774,157433,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 977, 'name': 'cat'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 9714, 'name': 'remake'}, {'id': 9927, 'name': 'maine'}, {'id': 10614, 'name': 'tragedy'}, {'id': 12377, 'name': 'zombie'}, {'id': 157488, 'name': 'pet cemetery'}, {'id': 173099, 'name': 'indian burial ground'}, {'id': 183896, 'name': 'neighbor neighbor relationship'}, {'id': 208152, 'name': 'pets'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 253807, 'name': 'traumatized woman'}, {'id': 256812, 'name': 'american countryside'}]"
9775,53010,[]
9776,1452,"[{'id': 83, 'name': 'saving the world'}, {'id': 8872, 'name': 'invulnerability'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 33637, 'name': 'super power'}, {'id': 163420, 'name': 'kryptonite'}, {'id': 179102, 'name': 'superhuman strength'}]"
9777,472338,"[{'id': 4551, 'name': 'swamp'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 12339, 'name': 'slasher'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 190397, 'name': 'victor crowley'}]"
9778,463053,"[{'id': 514, 'name': 'spain'}, {'id': 2334, 'name': 'nightclub'}, {'id': 6814, 'name': 'ibiza'}, {'id': 12392, 'name': 'best friend'}, {'id': 14638, 'name': 'american'}, {'id': 186117, 'name': 'dj'}]"
9779,408266,"[{'id': 780, 'name': 'kung fu'}, {'id': 5565, 'name': 'biography'}]"
9780,320302,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 227982, 'name': 'returning to roots'}, {'id': 228964, 'name': 'high fashion'}]"
9781,266396,"[{'id': 782, 'name': 'assassin'}, {'id': 2708, 'name': 'hitman'}, {'id': 3070, 'name': 'mercenary'}, {'id': 5331, 'name': 'village'}, {'id': 6710, 'name': 'interpol'}, {'id': 9748, 'name': 'revenge'}]"
9782,15159,"[{'id': 90, 'name': 'paris, france'}, {'id': 254, 'name': 'france'}, {'id': 588, 'name': 'rome, italy'}, {'id': 703, 'name': 'detective'}, {'id': 716, 'name': 'vatican'}, {'id': 1384, 'name': 'diamond'}, {'id': 14604, 'name': 'theft'}, {'id': 159548, 'name': 'clouseau'}, {'id': 159747, 'name': 'diamond theft'}]"
