,genres,id
7346,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",49529
7347,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",41630
7348,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9882
7349,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",7737
7350,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",396493
7351,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",378385
7352,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",11495
7353,"[{'id': 27, 'name': 'Horror'}]",11449
7354,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11212
7355,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",810
7356,"[{'id': 35, 'name': 'Comedy'}]",439998
7357,"[{'id': 28, 'name': 'Action'}]",329540
7358,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",124905
7359,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",63197
7360,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26390
7361,"[{'id': 35, 'name': 'Comedy'}]",16996
7362,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",2267
7363,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",425980
7364,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",401478
7365,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",355547
7366,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",157845
7367,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82650
7368,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",35019
7369,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",13968
7370,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",597433
7371,"[{'id': 53, 'name': 'Thriller'}]",12235
7372,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4953
7373,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1649
7374,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",201
7375,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",214756
7376,"[{'id': 18, 'name': 'Drama'}]",133694
7377,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",31005
7378,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",28355
7379,"[{'id': 27, 'name': 'Horror'}]",24655
7380,"[{'id': 35, 'name': 'Comedy'}]",2171
7381,"[{'id': 35, 'name': 'Comedy'}]",451500
7382,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",13637
7383,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9490
7384,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",549294
7385,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",516329
7386,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",406563
7387,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",354216
7388,"[{'id': 35, 'name': 'Comedy'}]",71552
7389,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",34813
7390,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12912
7391,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11007
7392,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",5072
7393,"[{'id': 53, 'name': 'Thriller'}]",689723
7394,"[{'id': 27, 'name': 'Horror'}]",627290
7395,"[{'id': 35, 'name': 'Comedy'}]",11890
7396,"[{'id': 53, 'name': 'Thriller'}]",602147
7397,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9452
7398,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",305470
7399,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",279641
7400,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10431
7401,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2309
7402,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1428
7403,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",600184
7404,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",137321
7405,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",19901
7406,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",833097
7407,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",514999
7408,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",102780
7409,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",70436
7410,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",16325
7411,"[{'id': 27, 'name': 'Horror'}]",13567
7412,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11060
7413,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",438259
7414,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",255343
7415,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",28761
7416,"[{'id': 18, 'name': 'Drama'}]",14976
7417,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9584
7418,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9104
7419,"[{'id': 35, 'name': 'Comedy'}]",419680
7420,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",73588
7421,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15158
7422,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13491
7423,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",9354
7424,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",516700
7425,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",413052
7426,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",299824
7427,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",134597
7428,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",13335
7429,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10612
7430,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",9526
7431,"[{'id': 28, 'name': 'Action'}]",18316
7432,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",9963
7433,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",13641
7434,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",155084
7435,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",11352
7436,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9494
7437,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",9339
7438,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3172
7439,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",817
7440,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",571473
7441,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",518452
7442,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",139651
7443,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",22582
7444,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12611
7445,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4964
7446,"[{'id': 28, 'name': 'Action'}]",77959
7447,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",1880
7448,"[{'id': 35, 'name': 'Comedy'}]",419499
7449,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",245706
7450,"[{'id': 35, 'name': 'Comedy'}]",142320
7451,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",18892
7452,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9515
7453,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",199373
7454,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",37609
7455,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",26389
7456,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",15997
7457,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11671
7458,"[{'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",10410
7459,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",323373
7460,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",181283
7461,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",13764
7462,"[{'id': 878, 'name': 'Science Fiction'}]",843794
7463,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",525554
7464,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",217923
7465,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",58244
7466,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",12395
7467,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",10553
7468,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10447
7469,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",515841
7470,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",328111
7471,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",303542
7472,"[{'id': 35, 'name': 'Comedy'}]",274167
7473,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",253835
7474,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",56374
7475,"[{'id': 35, 'name': 'Comedy'}]",53174
7476,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",48395
7477,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36643
7478,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",36419
7479,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",517302
7480,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",182415
7481,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",14373
7482,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]",9477
7483,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1599
7484,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",425336
7485,"[{'id': 35, 'name': 'Comedy'}]",384371
7486,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",11238
7487,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",9543
7488,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",8856
7489,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",745376
7490,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",512019
7491,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",463272
7492,"[{'id': 18, 'name': 'Drama'}]",81857
7493,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",49021
7494,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",25913
7495,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}]",9349
7496,"[{'id': 35, 'name': 'Comedy'}]",9101
7497,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8843
7498,"[{'id': 35, 'name': 'Comedy'}]",4180
7499,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",174772
7500,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17281
7501,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",334521
7502,"[{'id': 18, 'name': 'Drama'}]",291351
7503,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",246080
7504,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10651
7505,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9486
7506,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",760868
7507,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",26515
7508,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14177
7509,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",823625
7510,"[{'id': 35, 'name': 'Comedy'}]",116741
7511,"[{'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",35588
7512,"[{'id': 18, 'name': 'Drama'}]",9440
7513,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",4917
7514,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",472269
7515,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",296065
7516,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",158852
7517,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",149087
7518,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22804
7519,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15037
7520,"[{'id': 27, 'name': 'Horror'}]",14237
7521,"[{'id': 35, 'name': 'Comedy'}]",7553
7522,"[{'id': 53, 'name': 'Thriller'}]",2990
7523,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",503736
7524,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",67748
7525,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",11465
7526,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",9605
7527,"[{'id': 53, 'name': 'Thriller'}]",1537
7528,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",169
7529,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",259695
7530,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",25983
7531,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10743
7532,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",460846
7533,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",158015
7534,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",49022
7535,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11619
7536,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7459
7537,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2619
7538,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2320
7539,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2080
7540,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 53, 'name': 'Thriller'}]",467952
7541,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",267935
7542,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38448
7543,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14326
7544,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",10168
7545,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4520
7546,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43200
7547,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",21786
7548,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15050
7549,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",505
7550,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",721625
7551,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}]",613093
7552,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",50698
7553,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",13515
7554,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",521934
7555,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",483906
7556,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",244458
7557,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",87440
7558,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9801
7559,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6282
7560,"[{'id': 27, 'name': 'Horror'}]",132232
7561,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",82696
7562,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",10483
7563,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8838
7564,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1845
7565,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",549435
7566,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",345940
7567,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",46523
7568,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9968
7569,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3040
7570,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",375742
7571,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",168530
7572,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",141043
7573,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",13888
7574,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10307
7575,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",502682
7576,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",323675
7577,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",12100
